Station ID,Year,Month,Day,Hour,Minute,Second,Date (ISO Format),Station Latitude,Station Longitude,Station Elevation,Timestamp (Epoch),ZWD Observation,Satellite Azimuth,Satellite Elevation,Temperature (°C),Pressure (hPa),Humidity (%)
MOBN00RUS,2025,9,6,12,47,35,2025-09-06T12:47:35.000Z,55.115,36.57,182.634,1757162855,6.80,183,78,0.6,1012.9,45
MOBN00RUS,2025,9,5,12,47,39,2025-09-05T12:47:39.000Z,55.115,36.57,182.634,1757076459,21.16,15,63,-1.6,1019.5,51
MOBN00RUS,2025,9,4,12,47,43,2025-09-04T12:47:43.000Z,55.115,36.57,182.634,1756990063,19.83,239,52,-3.6,1016.4,62
MOBN00RUS,2025,9,3,12,47,47,2025-09-03T12:47:47.000Z,55.115,36.57,182.634,1756903667,7.67,86,3,-0.6,1009.2,64
MOBN00RUS,2025,9,2,12,47,51,2025-09-02T12:47:51.000Z,55.115,36.57,182.634,1756817271,20.37,212,52,-4.3,1015.8,46
MOBN00RUS,2025,9,1,12,47,56,2025-09-01T12:47:56.000Z,55.115,36.57,182.634,1756730876,15.86,232,63,-3.7,1021.4,46
MOBN00RUS,2025,8,31,12,48,0,2025-08-31T12:48:00.000Z,55.115,36.57,182.634,1756644480,22.82,208,19,3.3,1018.0,59
MOBN00RUS,2025,8,30,12,48,4,2025-08-30T12:48:04.000Z,55.115,36.57,182.634,1756558084,24.10,296,24,-2.7,1014.6,63
MOBN00RUS,2025,8,29,12,48,8,2025-08-29T12:48:08.000Z,55.115,36.57,182.634,1756471688,14.15,104,45,-2.0,1018.4,71
MOBN00RUS,2025,8,28,12,48,12,2025-08-28T12:48:12.000Z,55.115,36.57,182.634,1756385292,13.07,39,59,-0.1,1018.1,62
MOBN00RUS,2025,8,27,12,48,16,2025-08-27T12:48:16.000Z,55.115,36.57,182.634,1756298896,17.34,22,21,3.0,1017.9,51
MOBN00RUS,2025,8,26,12,48,20,2025-08-26T12:48:20.000Z,55.115,36.57,182.634,1756212500,16.34,98,13,-1.7,1020.4,57
MOBN00RUS,2025,8,25,12,48,25,2025-08-25T12:48:25.000Z,55.115,36.57,182.634,1756126105,5.71,12,49,-2.7,1011.6,66
MOBN00RUS,2025,8,24,12,48,29,2025-08-24T12:48:29.000Z,55.115,36.57,182.634,1756039709,12.04,266,44,2.0,1011.5,49
MOBN00RUS,2025,8,23,12,48,36,2025-08-23T12:48:36.000Z,55.115,36.57,182.634,1755953316,12.71,337,14,1.7,1016.6,71
MOBN00RUS,2025,8,22,12,48,40,2025-08-22T12:48:40.000Z,55.115,36.57,182.634,1755866920,10.61,268,38,3.6,1012.5,68
MOBN00RUS,2025,8,21,12,48,44,2025-08-21T12:48:44.000Z,55.115,36.57,182.634,1755780524,18.81,227,23,-0.6,1017.7,57
MOBN00RUS,2025,8,20,12,48,49,2025-08-20T12:48:49.000Z,55.115,36.57,182.634,1755694129,9.74,302,17,3.8,1004.0,50
MOBS00AUS,2025,9,8,12,48,55,2025-09-08T12:48:55.000Z,-37.829,144.975,40.6,1757335735,16.47,254,18,4.7,1021.9,45
MOBS00AUS,2025,9,7,12,48,59,2025-09-07T12:48:59.000Z,-37.829,144.975,40.6,1757249339,8.54,151,6,9.1,1003.2,72
MOBS00AUS,2025,9,6,12,49,3,2025-09-06T12:49:03.000Z,-37.829,144.975,40.6,1757162943,9.96,35,87,5.4,1020.8,56
MOBS00AUS,2025,9,5,12,49,7,2025-09-05T12:49:07.000Z,-37.829,144.975,40.6,1757076547,19.08,313,17,9.4,1004.8,59
MOBS00AUS,2025,9,4,12,49,11,2025-09-04T12:49:11.000Z,-37.829,144.975,40.6,1756990151,10.49,17,45,9.9,1006.7,58
MOBS00AUS,2025,9,3,12,49,15,2025-09-03T12:49:15.000Z,-37.829,144.975,40.6,1756903755,7.30,190,24,6.4,1005.5,60
MOBS00AUS,2025,9,2,12,49,19,2025-09-02T12:49:19.000Z,-37.829,144.975,40.6,1756817359,20.99,306,36,3.7,1014.8,60
MOBS00AUS,2025,9,1,12,49,23,2025-09-01T12:49:23.000Z,-37.829,144.975,40.6,1756730963,13.36,288,35,6.9,1018.4,71
MOBS00AUS,2025,8,31,12,49,27,2025-08-31T12:49:27.000Z,-37.829,144.975,40.6,1756644567,11.01,182,56,12.0,1014.0,70
MOBS00AUS,2025,8,30,12,49,31,2025-08-30T12:49:31.000Z,-37.829,144.975,40.6,1756558171,7.36,16,20,7.0,1003.8,70
MOBS00AUS,2025,8,29,12,49,35,2025-08-29T12:49:35.000Z,-37.829,144.975,40.6,1756471775,17.72,90,89,15.0,1020.5,55
MOBS00AUS,2025,8,28,12,49,40,2025-08-28T12:49:40.000Z,-37.829,144.975,40.6,1756385380,20.24,275,81,8.6,1022.3,73
MOBS00AUS,2025,8,27,12,49,45,2025-08-27T12:49:45.000Z,-37.829,144.975,40.6,1756298985,10.32,98,6,11.8,1015.8,50
MOBS00AUS,2025,8,26,12,49,49,2025-08-26T12:49:49.000Z,-37.829,144.975,40.6,1756212589,18.02,273,83,7.7,1021.3,67
MOBS00AUS,2025,8,25,12,49,54,2025-08-25T12:49:54.000Z,-37.829,144.975,40.6,1756126194,6.57,35,11,8.9,1016.1,58
MOBS00AUS,2025,8,24,12,49,58,2025-08-24T12:49:58.000Z,-37.829,144.975,40.6,1756039798,22.93,135,37,11.8,1005.1,67
MOBS00AUS,2025,8,23,12,50,3,2025-08-23T12:50:03.000Z,-37.829,144.975,40.6,1755953403,10.85,149,26,10.4,1005.8,74
MOBS00AUS,2025,8,22,12,50,8,2025-08-22T12:50:08.000Z,-37.829,144.975,40.6,1755867008,18.65,322,34,11.9,1003.4,57
MOBS00AUS,2025,8,21,12,50,13,2025-08-21T12:50:13.000Z,-37.829,144.975,40.6,1755780613,6.74,339,83,9.8,1009.6,53
MOBS00AUS,2025,8,20,12,50,18,2025-08-20T12:50:18.000Z,-37.829,144.975,40.6,1755694218,5.44,92,52,10.2,1019.1,46
MOIU00KEN,2025,9,8,12,50,25,2025-09-08T12:50:25.000Z,0.288,35.29,2201.532,1757335825,12.47,331,74,31.6,1011.3,52
MOIU00KEN,2025,9,7,12,50,29,2025-09-07T12:50:29.000Z,0.288,35.29,2201.532,1757249429,22.00,256,48,31.6,1017.4,55
MOIU00KEN,2025,9,6,12,50,34,2025-09-06T12:50:34.000Z,0.288,35.29,2201.532,1757163034,15.97,218,53,33.8,1006.1,51
MOIU00KEN,2025,9,5,12,50,39,2025-09-05T12:50:39.000Z,0.288,35.29,2201.532,1757076639,15.51,5,82,29.8,1010.2,73
MOIU00KEN,2025,9,4,12,50,44,2025-09-04T12:50:44.000Z,0.288,35.29,2201.532,1756990244,6.42,139,50,30.3,1017.5,61
MOIU00KEN,2025,9,3,12,50,49,2025-09-03T12:50:49.000Z,0.288,35.29,2201.532,1756903849,9.10,95,36,28.8,1003.1,45
MOIU00KEN,2025,9,2,12,50,53,2025-09-02T12:50:53.000Z,0.288,35.29,2201.532,1756817453,12.71,26,58,28.3,1019.8,72
MOIU00KEN,2025,9,1,12,50,57,2025-09-01T12:50:57.000Z,0.288,35.29,2201.532,1756731057,7.83,206,56,32.9,1017.0,66
MOIU00KEN,2025,8,31,12,51,1,2025-08-31T12:51:01.000Z,0.288,35.29,2201.532,1756644661,15.30,95,1,31.9,1008.0,60
MOIU00KEN,2025,8,30,12,51,5,2025-08-30T12:51:05.000Z,0.288,35.29,2201.532,1756558265,5.10,40,6,36.4,1020.1,65
MOIU00KEN,2025,8,29,12,51,9,2025-08-29T12:51:09.000Z,0.288,35.29,2201.532,1756471869,6.29,319,2,34.9,1019.9,66
MOIU00KEN,2025,8,28,12,51,13,2025-08-28T12:51:13.000Z,0.288,35.29,2201.532,1756385473,10.93,174,87,35.0,1018.2,53
MOIU00KEN,2025,8,27,12,51,17,2025-08-27T12:51:17.000Z,0.288,35.29,2201.532,1756299077,8.90,358,54,33.9,1010.9,65
MOIU00KEN,2025,8,26,12,51,21,2025-08-26T12:51:21.000Z,0.288,35.29,2201.532,1756212681,17.70,210,65,29.7,1008.4,66
MOIU00KEN,2025,8,25,12,51,25,2025-08-25T12:51:25.000Z,0.288,35.29,2201.532,1756126285,12.49,242,73,36.5,1014.6,72
MOIU00KEN,2025,8,24,12,51,29,2025-08-24T12:51:29.000Z,0.288,35.29,2201.532,1756039889,14.17,15,22,35.2,1005.8,63
MOIU00KEN,2025,8,23,12,51,33,2025-08-23T12:51:33.000Z,0.288,35.29,2201.532,1755953493,23.46,248,41,32.9,1004.6,66
MOIU00KEN,2025,8,22,12,51,37,2025-08-22T12:51:37.000Z,0.288,35.29,2201.532,1755867097,18.94,300,75,36.6,1021.3,63
MOIU00KEN,2025,8,21,12,51,41,2025-08-21T12:51:41.000Z,0.288,35.29,2201.532,1755780701,19.91,243,66,34.9,1018.8,65
MOIU00KEN,2025,8,20,12,51,45,2025-08-20T12:51:45.000Z,0.288,35.29,2201.532,1755694305,22.50,305,85,33.0,1010.4,72
MONP00USA,2025,9,8,12,51,52,2025-09-08T12:51:52.000Z,32.89,-116.42,1842.55,1757335912,20.77,220,67,7.1,1013.9,61
MONP00USA,2025,9,7,12,51,56,2025-09-07T12:51:56.000Z,32.89,-116.42,1842.55,1757249516,8.26,302,49,11.9,1014.0,53
MONP00USA,2025,9,6,12,52,0,2025-09-06T12:52:00.000Z,32.89,-116.42,1842.55,1757163120,17.69,17,20,9.4,1004.7,62
MONP00USA,2025,9,5,12,52,5,2025-09-05T12:52:05.000Z,32.89,-116.42,1842.55,1757076725,13.84,104,5,8.7,1020.1,67
MONP00USA,2025,9,4,12,52,9,2025-09-04T12:52:09.000Z,32.89,-116.42,1842.55,1756990329,7.21,310,51,12.4,1004.5,66
MONP00USA,2025,9,3,12,52,13,2025-09-03T12:52:13.000Z,32.89,-116.42,1842.55,1756903933,6.43,311,64,10.4,1015.5,46
MONP00USA,2025,9,2,12,52,18,2025-09-02T12:52:18.000Z,32.89,-116.42,1842.55,1756817538,17.77,256,6,6.5,1009.9,74
MONP00USA,2025,9,1,12,52,24,2025-09-01T12:52:24.000Z,32.89,-116.42,1842.55,1756731144,7.21,274,48,9.7,1004.5,72
MONP00USA,2025,8,31,12,52,28,2025-08-31T12:52:28.000Z,32.89,-116.42,1842.55,1756644748,21.73,43,56,17.1,1003.5,64
MONP00USA,2025,8,30,12,52,34,2025-08-30T12:52:34.000Z,32.89,-116.42,1842.55,1756558354,6.60,159,73,17.0,1022.3,62
MONP00USA,2025,8,29,12,52,38,2025-08-29T12:52:38.000Z,32.89,-116.42,1842.55,1756471958,24.39,329,82,10.8,1009.3,71
MONP00USA,2025,8,28,12,52,43,2025-08-28T12:52:43.000Z,32.89,-116.42,1842.55,1756385563,23.30,229,32,16.9,1021.7,67
MONP00USA,2025,8,27,12,52,47,2025-08-27T12:52:47.000Z,32.89,-116.42,1842.55,1756299167,18.28,315,21,12.0,1006.6,45
MONP00USA,2025,8,26,12,52,52,2025-08-26T12:52:52.000Z,32.89,-116.42,1842.55,1756212772,16.85,53,3,14.8,1018.8,55
MONP00USA,2025,8,25,12,52,56,2025-08-25T12:52:56.000Z,32.89,-116.42,1842.55,1756126376,21.17,217,85,10.5,1020.4,45
MONP00USA,2025,8,24,12,53,0,2025-08-24T12:53:00.000Z,32.89,-116.42,1842.55,1756039980,8.29,338,53,11.9,1015.0,57
MONP00USA,2025,8,23,12,53,5,2025-08-23T12:53:05.000Z,32.89,-116.42,1842.55,1755953585,17.06,90,87,17.1,1017.5,60
MONP00USA,2025,8,22,12,53,9,2025-08-22T12:53:09.000Z,32.89,-116.42,1842.55,1755867189,22.62,70,55,11.0,1006.9,56
MONP00USA,2025,8,21,12,53,14,2025-08-21T12:53:14.000Z,32.89,-116.42,1842.55,1755780794,8.40,18,2,10.6,1016.3,64
MONP00USA,2025,8,20,12,53,18,2025-08-20T12:53:18.000Z,32.89,-116.42,1842.55,1755694398,24.53,134,34,15.8,1015.0,47
MORP00GBR,2025,9,8,12,53,25,2025-09-08T12:53:25.000Z,55.213,-1.685,144.5,1757336005,16.53,319,24,0.0,1015.7,64
MORP00GBR,2025,9,7,12,53,29,2025-09-07T12:53:29.000Z,55.213,-1.685,144.5,1757249609,20.62,105,73,-0.2,1012.7,53
MORP00GBR,2025,9,6,12,53,32,2025-09-06T12:53:32.000Z,55.213,-1.685,144.5,1757163212,16.96,141,81,-5.4,1010.2,56
MORP00GBR,2025,9,5,12,53,36,2025-09-05T12:53:36.000Z,55.213,-1.685,144.5,1757076816,13.23,173,50,-3.2,1011.9,56
MORP00GBR,2025,9,4,12,53,40,2025-09-04T12:53:40.000Z,55.213,-1.685,144.5,1756990420,17.41,28,9,0.6,1011.0,49
MORP00GBR,2025,9,3,12,53,45,2025-09-03T12:53:45.000Z,55.213,-1.685,144.5,1756904025,21.50,91,12,0.3,1022.8,50
MORP00GBR,2025,9,2,12,53,49,2025-09-02T12:53:49.000Z,55.213,-1.685,144.5,1756817629,16.38,32,56,-1.5,1022.9,67
MORP00GBR,2025,9,1,12,53,53,2025-09-01T12:53:53.000Z,55.213,-1.685,144.5,1756731233,9.72,236,81,-5.9,1010.0,59
MORP00GBR,2025,8,31,12,53,57,2025-08-31T12:53:57.000Z,55.213,-1.685,144.5,1756644837,6.24,217,58,-1.6,1010.2,58
MORP00GBR,2025,8,30,12,54,1,2025-08-30T12:54:01.000Z,55.213,-1.685,144.5,1756558441,21.03,326,50,2.8,1005.2,45
MORP00GBR,2025,8,29,12,54,5,2025-08-29T12:54:05.000Z,55.213,-1.685,144.5,1756472045,23.46,359,54,-2.9,1017.5,46
MORP00GBR,2025,8,28,12,54,10,2025-08-28T12:54:10.000Z,55.213,-1.685,144.5,1756385650,18.99,93,81,-1.1,1007.7,73
MORP00GBR,2025,8,27,12,54,13,2025-08-27T12:54:13.000Z,55.213,-1.685,144.5,1756299253,12.27,186,23,2.1,1014.2,57
MORP00GBR,2025,8,26,12,54,18,2025-08-26T12:54:18.000Z,55.213,-1.685,144.5,1756212858,23.04,260,31,2.7,1012.4,64
MORP00GBR,2025,8,25,12,54,22,2025-08-25T12:54:22.000Z,55.213,-1.685,144.5,1756126462,15.77,284,76,2.0,1008.5,58
MORP00GBR,2025,8,24,12,54,26,2025-08-24T12:54:26.000Z,55.213,-1.685,144.5,1756040066,19.59,54,75,0.5,1021.7,72
MORP00GBR,2025,8,23,12,54,29,2025-08-23T12:54:29.000Z,55.213,-1.685,144.5,1755953669,20.75,21,47,0.9,1007.4,64
MORP00GBR,2025,8,22,12,54,33,2025-08-22T12:54:33.000Z,55.213,-1.685,144.5,1755867273,18.22,237,83,-3.1,1021.2,48
MORP00GBR,2025,8,21,12,54,37,2025-08-21T12:54:37.000Z,55.213,-1.685,144.5,1755780877,22.52,301,69,-0.3,1013.1,49
MORP00GBR,2025,8,20,12,54,41,2025-08-20T12:54:41.000Z,55.213,-1.685,144.5,1755694481,24.16,355,27,-1.4,1018.9,54
MQZG00NZL,2025,9,8,12,54,47,2025-09-08T12:54:47.000Z,-43.703,172.655,154.68,1757336087,18.45,70,79,5.5,1011.5,47
MQZG00NZL,2025,9,7,12,54,51,2025-09-07T12:54:51.000Z,-43.703,172.655,154.68,1757249691,8.27,61,0,6.0,1014.9,61
MQZG00NZL,2025,9,6,12,54,55,2025-09-06T12:54:55.000Z,-43.703,172.655,154.68,1757163295,13.56,218,28,1.1,1013.7,62
MQZG00NZL,2025,9,5,12,55,0,2025-09-05T12:55:00.000Z,-43.703,172.655,154.68,1757076900,22.15,3,66,3.9,1005.2,47
MQZG00NZL,2025,9,4,12,55,4,2025-09-04T12:55:04.000Z,-43.703,172.655,154.68,1756990504,12.47,157,11,6.2,1016.8,62
MQZG00NZL,2025,9,3,12,55,8,2025-09-03T12:55:08.000Z,-43.703,172.655,154.68,1756904108,7.24,225,78,1.5,1012.3,57
MQZG00NZL,2025,9,2,12,55,12,2025-09-02T12:55:12.000Z,-43.703,172.655,154.68,1756817712,17.11,103,58,7.2,1019.8,56
MQZG00NZL,2025,9,1,12,55,16,2025-09-01T12:55:16.000Z,-43.703,172.655,154.68,1756731316,22.56,242,22,2.4,1009.5,67
MQZG00NZL,2025,8,31,12,55,20,2025-08-31T12:55:20.000Z,-43.703,172.655,154.68,1756644920,14.13,104,32,8.8,1011.5,61
MQZG00NZL,2025,8,30,12,55,24,2025-08-30T12:55:24.000Z,-43.703,172.655,154.68,1756558524,23.97,102,5,8.1,1013.2,62
MQZG00NZL,2025,8,29,12,55,29,2025-08-29T12:55:29.000Z,-43.703,172.655,154.68,1756472129,12.18,268,89,8.0,1018.3,56
MQZG00NZL,2025,8,28,12,55,34,2025-08-28T12:55:34.000Z,-43.703,172.655,154.68,1756385734,24.15,210,80,5.0,1010.8,61
MQZG00NZL,2025,8,27,12,55,38,2025-08-27T12:55:38.000Z,-43.703,172.655,154.68,1756299338,13.86,75,82,3.6,1010.6,60
MQZG00NZL,2025,8,26,12,55,42,2025-08-26T12:55:42.000Z,-43.703,172.655,154.68,1756212942,18.65,152,9,8.3,1005.5,45
MQZG00NZL,2025,8,25,12,55,47,2025-08-25T12:55:47.000Z,-43.703,172.655,154.68,1756126547,21.42,253,4,6.4,1019.1,57
MQZG00NZL,2025,8,24,12,55,53,2025-08-24T12:55:53.000Z,-43.703,172.655,154.68,1756040153,6.37,53,63,8.4,1020.1,63
MQZG00NZL,2025,8,23,12,55,58,2025-08-23T12:55:58.000Z,-43.703,172.655,154.68,1755953758,20.19,186,58,4.1,1004.6,47
MQZG00NZL,2025,8,22,12,56,4,2025-08-22T12:56:04.000Z,-43.703,172.655,154.68,1755867364,19.49,135,51,6.6,1011.7,73
MQZG00NZL,2025,8,21,12,56,9,2025-08-21T12:56:09.000Z,-43.703,172.655,154.68,1755780969,21.11,346,75,6.6,1021.9,65
MQZG00NZL,2025,8,20,12,56,13,2025-08-20T12:56:13.000Z,-43.703,172.655,154.68,1755694573,19.85,23,10,10.6,1003.6,73
MRC100USA,2025,9,8,12,56,20,2025-09-08T12:56:20.000Z,38.499,282.629,27.2,1757336180,13.65,52,41,8.5,1012.7,51
MRC100USA,2025,9,7,12,56,25,2025-09-07T12:56:25.000Z,38.499,282.629,27.2,1757249785,10.91,92,82,10.2,1020.0,63
MRC100USA,2025,9,6,12,56,30,2025-09-06T12:56:30.000Z,38.499,282.629,27.2,1757163390,19.72,122,55,8.0,1003.1,56
MRC100USA,2025,9,5,12,56,35,2025-09-05T12:56:35.000Z,38.499,282.629,27.2,1757076995,12.11,23,24,8.2,1022.5,65
MRC100USA,2025,9,4,12,56,39,2025-09-04T12:56:39.000Z,38.499,282.629,27.2,1756990599,17.67,82,74,10.8,1014.8,57
MRC100USA,2025,9,3,12,56,44,2025-09-03T12:56:44.000Z,38.499,282.629,27.2,1756904204,13.07,17,81,7.5,1017.0,48
MRC100USA,2025,9,2,12,56,49,2025-09-02T12:56:49.000Z,38.499,282.629,27.2,1756817809,7.50,255,37,5.9,1011.6,46
MRC100USA,2025,9,1,12,56,52,2025-09-01T12:56:52.000Z,38.499,282.629,27.2,1756731412,8.75,326,44,9.9,1004.0,47
MRC100USA,2025,8,31,12,56,57,2025-08-31T12:56:57.000Z,38.499,282.629,27.2,1756645017,22.67,238,76,9.8,1023.0,57
MRC100USA,2025,8,30,12,57,1,2025-08-30T12:57:01.000Z,38.499,282.629,27.2,1756558621,13.13,10,68,12.0,1006.9,65
MRC100USA,2025,8,29,12,57,5,2025-08-29T12:57:05.000Z,38.499,282.629,27.2,1756472225,10.00,256,27,12.9,1014.4,61
MRC100USA,2025,8,28,12,57,10,2025-08-28T12:57:10.000Z,38.499,282.629,27.2,1756385830,6.79,202,14,10.7,1019.6,46
MRC100USA,2025,8,27,12,57,15,2025-08-27T12:57:15.000Z,38.499,282.629,27.2,1756299435,18.11,21,52,10.3,1011.0,59
MRC100USA,2025,8,26,12,57,19,2025-08-26T12:57:19.000Z,38.499,282.629,27.2,1756213039,21.75,22,51,8.6,1005.3,52
MRC100USA,2025,8,25,12,57,24,2025-08-25T12:57:24.000Z,38.499,282.629,27.2,1756126644,20.89,343,49,10.4,1014.6,53
MRC100USA,2025,8,24,12,57,31,2025-08-24T12:57:31.000Z,38.499,282.629,27.2,1756040251,23.30,164,4,9.9,1020.0,64
MRC100USA,2025,8,23,12,57,36,2025-08-23T12:57:36.000Z,38.499,282.629,27.2,1755953856,15.91,163,63,13.5,1004.4,55
MRC100USA,2025,8,22,12,57,41,2025-08-22T12:57:41.000Z,38.499,282.629,27.2,1755867461,22.45,354,75,7.7,1011.7,59
MRC100USA,2025,8,21,12,57,46,2025-08-21T12:57:46.000Z,38.499,282.629,27.2,1755781066,10.40,163,48,8.8,1008.6,55
MRC100USA,2025,8,20,12,57,53,2025-08-20T12:57:53.000Z,38.499,282.629,27.2,1755694673,17.16,85,10,9.7,1020.6,47
MRL100NZL,2025,9,8,12,57,59,2025-09-08T12:57:59.000Z,-41.576,173.741,147.2,1757336279,23.77,278,31,5.8,1019.2,70
MRL100NZL,2025,9,7,12,58,4,2025-09-07T12:58:04.000Z,-41.576,173.741,147.2,1757249884,24.67,349,70,3.3,1008.4,66
MRL100NZL,2025,9,6,12,58,8,2025-09-06T12:58:08.000Z,-41.576,173.741,147.2,1757163488,22.70,181,33,8.3,1007.7,60
MRL100NZL,2025,9,5,12,58,12,2025-09-05T12:58:12.000Z,-41.576,173.741,147.2,1757077092,21.04,25,74,8.9,1003.9,70
MRL100NZL,2025,9,4,12,58,16,2025-09-04T12:58:16.000Z,-41.576,173.741,147.2,1756990696,6.43,33,43,7.2,1007.1,52
MRL100NZL,2025,9,3,12,58,20,2025-09-03T12:58:20.000Z,-41.576,173.741,147.2,1756904300,9.86,98,30,5.8,1020.5,45
MRL100NZL,2025,9,2,12,58,24,2025-09-02T12:58:24.000Z,-41.576,173.741,147.2,1756817904,23.36,302,4,7.8,1021.5,64
MRL100NZL,2025,9,1,12,58,28,2025-09-01T12:58:28.000Z,-41.576,173.741,147.2,1756731508,9.04,49,11,3.1,1003.4,48
MRL100NZL,2025,8,31,12,58,33,2025-08-31T12:58:33.000Z,-41.576,173.741,147.2,1756645113,9.78,15,31,8.9,1018.1,71
MRL100NZL,2025,8,30,12,58,37,2025-08-30T12:58:37.000Z,-41.576,173.741,147.2,1756558717,17.28,314,2,10.4,1011.4,52
MRL100NZL,2025,8,29,12,58,41,2025-08-29T12:58:41.000Z,-41.576,173.741,147.2,1756472321,22.08,137,32,12.1,1015.4,52
MRL100NZL,2025,8,28,12,58,44,2025-08-28T12:58:44.000Z,-41.576,173.741,147.2,1756385924,17.62,192,56,7.7,1021.2,52
MRL100NZL,2025,8,27,12,58,48,2025-08-27T12:58:48.000Z,-41.576,173.741,147.2,1756299528,22.57,172,8,9.9,1013.3,59
MRL100NZL,2025,8,26,12,58,52,2025-08-26T12:58:52.000Z,-41.576,173.741,147.2,1756213132,5.98,193,67,7.0,1004.6,49
MRL100NZL,2025,8,25,12,58,57,2025-08-25T12:58:57.000Z,-41.576,173.741,147.2,1756126737,21.80,333,22,12.4,1009.1,54
MRL100NZL,2025,8,24,12,59,1,2025-08-24T12:59:01.000Z,-41.576,173.741,147.2,1756040341,22.68,288,35,5.2,1007.6,68
MRL100NZL,2025,8,23,12,59,5,2025-08-23T12:59:05.000Z,-41.576,173.741,147.2,1755953945,21.95,215,61,7.2,1010.7,58
MRL100NZL,2025,8,22,12,59,9,2025-08-22T12:59:09.000Z,-41.576,173.741,147.2,1755867549,12.30,56,63,7.6,1022.7,64
MRL100NZL,2025,8,21,12,59,13,2025-08-21T12:59:13.000Z,-41.576,173.741,147.2,1755781153,11.39,89,49,9.0,1007.4,57
MRL100NZL,2025,8,20,12,59,18,2025-08-20T12:59:18.000Z,-41.576,173.741,147.2,1755694758,24.04,133,61,11.9,1022.5,65
MRL200NZL,2025,9,8,12,59,24,2025-09-08T12:59:24.000Z,-41.576,173.741,147.2,1757336364,9.03,139,33,4.8,1013.0,47
MRL200NZL,2025,9,7,12,59,28,2025-09-07T12:59:28.000Z,-41.576,173.741,147.2,1757249968,5.92,282,74,3.8,1007.8,52
MRL200NZL,2025,9,6,12,59,33,2025-09-06T12:59:33.000Z,-41.576,173.741,147.2,1757163573,16.47,142,60,4.5,1009.9,51
MRL200NZL,2025,9,5,12,59,37,2025-09-05T12:59:37.000Z,-41.576,173.741,147.2,1757077177,19.34,186,14,6.8,1014.2,59
MRL200NZL,2025,9,4,12,59,41,2025-09-04T12:59:41.000Z,-41.576,173.741,147.2,1756990781,15.91,117,83,4.5,1008.2,72
MRL200NZL,2025,9,3,12,59,46,2025-09-03T12:59:46.000Z,-41.576,173.741,147.2,1756904386,10.03,214,86,4.6,1012.6,46
MRL200NZL,2025,9,2,12,59,50,2025-09-02T12:59:50.000Z,-41.576,173.741,147.2,1756817990,7.95,31,3,7.9,1021.4,62
MRL200NZL,2025,9,1,12,59,53,2025-09-01T12:59:53.000Z,-41.576,173.741,147.2,1756731593,5.44,179,22,5.7,1009.5,46
MRL200NZL,2025,8,31,12,59,58,2025-08-31T12:59:58.000Z,-41.576,173.741,147.2,1756645198,17.22,29,60,10.4,1019.5,70
MRL200NZL,2025,8,30,13,0,2,2025-08-30T13:00:02.000Z,-41.576,173.741,147.2,1756558802,14.01,344,22,6.8,1009.3,56
MRL200NZL,2025,8,29,13,0,7,2025-08-29T13:00:07.000Z,-41.576,173.741,147.2,1756472407,17.17,75,26,12.0,1011.0,49
MRL200NZL,2025,8,28,13,0,11,2025-08-28T13:00:11.000Z,-41.576,173.741,147.2,1756386011,21.34,171,31,5.7,1021.7,63
MRL200NZL,2025,8,27,13,0,15,2025-08-27T13:00:15.000Z,-41.576,173.741,147.2,1756299615,13.30,345,13,8.5,1015.1,49
MRL200NZL,2025,8,26,13,0,19,2025-08-26T13:00:19.000Z,-41.576,173.741,147.2,1756213219,11.37,199,2,12.1,1005.3,45
MRL200NZL,2025,8,25,13,0,23,2025-08-25T13:00:23.000Z,-41.576,173.741,147.2,1756126823,12.73,36,60,10.3,1003.0,60
MRL200NZL,2025,8,24,13,0,27,2025-08-24T13:00:27.000Z,-41.576,173.741,147.2,1756040427,17.75,143,32,11.9,1008.2,58
MRL200NZL,2025,8,23,13,0,31,2025-08-23T13:00:31.000Z,-41.576,173.741,147.2,1755954031,6.88,255,82,5.8,1019.1,60
MRL200NZL,2025,8,22,13,0,34,2025-08-22T13:00:34.000Z,-41.576,173.741,147.2,1755867634,24.62,80,11,6.8,1006.7,53
MRL200NZL,2025,8,21,13,0,38,2025-08-21T13:00:38.000Z,-41.576,173.741,147.2,1755781238,15.41,89,29,8.4,1013.9,59
MRL200NZL,2025,8,20,13,0,43,2025-08-20T13:00:43.000Z,-41.576,173.741,147.2,1755694843,19.62,131,34,10.6,1012.4,55
MRO100AUS,2025,9,8,13,0,49,2025-09-08T13:00:49.000Z,-26.697,116.637,354.1,1757336449,19.09,13,9,16.9,1022.9,69
MRO100AUS,2025,9,7,13,0,53,2025-09-07T13:00:53.000Z,-26.697,116.637,354.1,1757250053,9.47,225,70,10.2,1011.1,54
MRO100AUS,2025,9,6,13,0,58,2025-09-06T13:00:58.000Z,-26.697,116.637,354.1,1757163658,6.75,220,84,14.5,1018.4,69
MRO100AUS,2025,9,5,13,1,2,2025-09-05T13:01:02.000Z,-26.697,116.637,354.1,1757077262,9.12,340,83,10.7,1015.6,64
MRO100AUS,2025,9,4,13,1,11,2025-09-04T13:01:11.000Z,-26.697,116.637,354.1,1756990871,17.61,98,77,17.5,1010.3,45
MRO100AUS,2025,9,3,13,1,15,2025-09-03T13:01:15.000Z,-26.697,116.637,354.1,1756904475,12.66,334,56,11.9,1012.7,68
